pair,regime,period,agent_id,role,attempt,failure_type,latency_seconds,prompt_hash,status
25,market,3,firm_2,firm,1,,6.015234499995131,ee1baaf4b8fc7d65d34d0df6329fe5789e0e3a9acf3c16772c8a0e4bcb9f1f52,valid
25,market,3,bank_0,bank,1,,6.489034290993004,b6e2355a57930d1d6d6f3da70369e6919184eb65688b4665ea8182083adf0abf,valid
25,market,3,bank_1,bank,1,,4.51491066699964,77d60ec5e820369d113944dfe2b2f5a2de52ce7b25c766303e2fcd019a6c4491,valid
26,administered,1,firm_0,firm,1,,8.036477917004959,bd7250368a900e42e046e55ed901878e3b5c8736662295845a830e015ca00001,valid
26,administered,1,firm_1,firm,1,,6.739120041005663,b4eea004162c11ed685fa5814d8b5958f2cad7b5863b1984bff7fd9a0b3953a5,valid
26,administered,1,firm_2,firm,1,,5.762264917007997,b5864221555e258a80376f16a63e41a0bdd638bd5250db4c600634ad66a5bdfd,valid
26,administered,1,bank_0,bank,1,,7.68747491700924,9ed9131ffa26b2dc5dccedb4d5bbc372c7f1162c0cf211d6841115ccec51b7c4,valid
26,administered,1,bank_1,bank,1,,5.5737229169899365,6bbab9bccbf4844336bac9778fb11b15a46f4c1dae1f99d446c74579998b2921,valid
26,administered,2,firm_0,firm,1,,6.186436125004548,c1158df0ac1627c2c8b3006ed8ab8db08e62b0484afaa970f466f4a491fce2e1,valid
26,administered,2,firm_1,firm,1,,6.5960693749948405,22ed278c58cb835c458b88d22516134614c8c9c15dab0f9f0bcbfa8cbba63259,valid
26,administered,2,firm_2,firm,1,,5.829856541007757,e5f4a61dcd0ae03619e34345b7ef13471f183c665421dff26e1407653f58f6fb,valid
26,administered,2,bank_0,bank,1,,6.696515290997922,90b6470a5c3f7e5502e3d8fcbb2d246c68caa40ef1075268896533565ec9dee1,valid
26,administered,2,bank_1,bank,1,,6.486998375010444,4d6370b63a3289efaa1fe32d7d6d8d681587a5f6279e5c862cba4f2472f12903,valid
26,administered,3,firm_0,firm,1,,7.333481749999919,92fad854932af63496997d07d97abc9b1c2e169cf9f1430fb7e95b6107325892,valid
26,administered,3,firm_1,firm,1,,7.026141666996409,a18466e106e14f630594f2c290375af3069f316eee05012bc6cb3766e1d0d421,valid
26,administered,3,firm_2,firm,1,,6.704335832997458,cc8136d19a44741515cc9cbf8434abf10126ad4de9737c3c70a5ba01ef449b96,valid
26,administered,3,bank_0,bank,1,,7.038226999997278,0795b83efe4ed759960a54cd1a47cec931a9f17399b9d54c2f248921927d0c0a,valid
26,administered,3,bank_1,bank,1,,5.279520665993914,319946a35eb081f97f84ec5cd682d04e88d1304e999a21a6e0ef5b40fe68c52c,valid
26,market,1,firm_0,firm,1,,5.103408541996032,cd470330912a61d177727cde8f3dcadc5d6a9a36851ffab2ed8537aee8d9f376,valid
26,market,1,firm_1,firm,1,,5.285992708988488,6fdaa7f3645bdf37f38b6bce7d64e02e581f9cd0724a6188519232a197eb6b75,valid
26,market,1,firm_2,firm,1,,5.08604091599409,557389eb6ac212cdba23d2dc028a77b25dedb735968d601b9cb25caf603d7273,valid
26,market,1,bank_0,bank,1,,6.374243790996843,e1c1d85933bab7b2fe9cbd7c29bf4897f2d1bcaa4587d72ac5a1fb1c9b1d5715,valid
26,market,1,bank_1,bank,1,,4.975514458987163,5123054704e1cbfecb2c849877022634822cbf8276c5a675709e3115870f094b,valid
26,market,2,firm_0,firm,1,,5.1113800419989275,d767f65cf0cbbb6bc208b6bf8c4971a90c9439b7be1f6119d4a9ad65793d734d,valid
26,market,2,firm_1,firm,1,,5.097347083006753,fe1420b82b98f45d1c2bb79d6bab850512a41a592c7772d334293e8fd88869a5,valid
26,market,2,firm_2,firm,1,,5.663256458006799,f207d2ccd1ce9d5501e03fcc96e1c74c682d716d85664c51ea8821af464045dc,valid
26,market,2,bank_0,bank,1,,6.225220457999967,5eb371cc193e4688b50481c362f4cd15d6d57d1b91224badcaab4c02354ba49c,valid
26,market,2,bank_1,bank,1,,4.817926499992609,c3a8d7a992e949bbb295e863a6aa733511141acc72e4abe3a469a4312d792c0a,valid
26,market,3,firm_0,firm,1,,8.141491417001816,054861fca75038762cb538bbb6ae0fa0d75d2596bb75eebfad84250e76664b06,valid
26,market,3,firm_1,firm,1,,4.487060832994757,b9e24255e7bf58f4f4461e2e3398666b55b11c49decd9f6fcc15542442cffc7b,valid
26,market,3,firm_2,firm,1,,5.021263583010295,85e79301976e86139373b00042606cf430b3b77319c1aaff799016a350347608,valid
26,market,3,bank_0,bank,1,,5.6969616249989485,7ededcfe80766f326a083ad88e2099945faf7ab6dc0a146dc4ad4e0496f3d3b6,valid
26,market,3,bank_1,bank,1,,4.097613958001602,bc26e4388cf83d90784b5dc83df76b615130ddef9334365f92bac3ed263258d9,valid
27,administered,1,firm_0,firm,1,,10.040145791004761,bee5eaf5d1bbac2f5eb0f15c23eee8f236d81aad80e2513b735a1b69832e3106,valid
27,administered,1,firm_1,firm,1,,5.789806000000681,925a96c01ef39caaf57595cd3700ce80267d318b2e2a37065b5d255391a8d5d0,valid
27,administered,1,firm_2,firm,1,,5.813188625004841,bceb84f999a930c2fcf2cb8d7c6dacf25be38881e855469a2dc57ba15fdffbcb,valid
27,administered,1,bank_0,bank,1,,7.196319666996715,a44c6668f0985c3955157fbb1ab55ed42a1ec01d6a748422b929321267af76d3,valid
27,administered,1,bank_1,bank,1,,5.160789165995084,2e97dd1fcc8890d8db6ac6766230977f94a9a6d4a00d043954a59dfb460414db,valid
27,administered,2,firm_0,firm,1,,8.665820584006724,773c49638c7309b58923321f99a57aa6e7ef0420f3f4fdedf607f93aa7e57edd,valid
27,administered,2,firm_1,firm,1,,7.2311189159954665,6220d02168970c0bc06ec98c56aa980c3b826ef4055cc39ff0a2ddb844f34679,valid
27,administered,2,firm_2,firm,1,,6.660451125004329,74b38e2ee760910080a223722c56918f9e7c0135e239ef471cb41df3426f20e1,valid
27,administered,2,bank_0,bank,1,,8.076591582997935,47bd9e476f3818aa21364adda80e43fc92217c2ba896539db1368944315ee387,valid
27,administered,2,bank_1,bank,1,,6.048488415995962,08d2f8c0ae79b8363869b6ceb40fd2d542e1c5886cb15809ccabf54edbf455dd,valid
27,administered,3,firm_0,firm,1,,6.009215500002028,a50a3ed953980426923b3e3f451cee67dccb626c3bb9b1ef6c89167f56cbe68d,valid
27,administered,3,firm_1,firm,1,,5.753328792008688,212107b54e13758b1aae53b68b3f0c1981c1e34af70ede2aa32d547b07c89d09,valid
27,administered,3,firm_2,firm,1,,7.856157165995683,7e44ac1cd15e9e0a840db76d00b7ffb43160ec72bcc01669a31bb6823fe2e2ed,valid
27,administered,3,bank_0,bank,1,,7.624613832987961,475d9591f7ce76358fccc50e2e3298c79cabb82ba87dd2285cc4995a69979c71,valid
27,administered,3,bank_1,bank,1,,5.668512208008906,4d88fa225005eff83e7856db9b1e1d995103e0dd6d7029c14e740bd41b7d4b37,valid
27,market,1,firm_0,firm,1,,5.992350000000442,dc1aa1c9681cce8abdd63f63dea3d7b48b126816c7778ebf1ba2e63d6b3b7f41,valid
27,market,1,firm_1,firm,1,,5.727899958001217,f8c70ea32e3a58b6416236a2526c90a59ce22b333ca49243bc6f68ece8aadba8,valid
27,market,1,firm_2,firm,1,,5.781099042011192,ee4376cb70a11b61959e89902f8bc96eaca8434cfc096d31c3beae6e8031e61b,valid
27,market,1,bank_0,bank,1,,7.108809665995068,2d5df1f12d4de9c7464831107f16c5f52c0162d166cffd755547cc52bacfddb9,valid
27,market,1,bank_1,bank,1,,5.573649124999065,9d090ea7ab41632b9a2caeaf9f278d9c4c16ce76bc2d3a6b3980a5f05cfef62f,valid
27,market,2,firm_0,firm,1,,7.359775624994654,c4a5585c24d72f00f97bba8f65e9781752b97dbf68cb925b47b1a613c7f55a19,valid
27,market,2,firm_1,firm,1,,6.028118416987127,a5276cda8a269637dc2157e75382e6cc0526ed3db56d0b025dba9708c6ee2153,valid
27,market,2,firm_2,firm,1,,5.765411333006341,793340398c795eaacfc4486f6aceb84c88406a4fc51d8071ba9ae6db85a68af2,valid
27,market,2,bank_0,bank,1,,7.254207040998153,0bc9464ef79c4d32305d34cf5521b7480f6c449be276a13fac005ca2dd370c61,valid
27,market,2,bank_1,bank,1,,6.853675000005751,999b085441355af7996c05b3f730994d58bf11df2159d3ed4f4bf4513f355d0b,valid
27,market,3,firm_0,firm,1,,5.241897750005592,a0bcd3914dc99643182ee0927394c4388e07c56d5607ec1e96c61bf0095b68e4,valid
27,market,3,firm_1,firm,1,,6.056339750008192,c0cd1cdaf3499c16bb0c9eb8c04a4edf8525a81724f411b9e40a121ecb02df07,valid
27,market,3,firm_2,firm,1,,6.078997458011145,e78dd2fe106f0d05dab47cb13667ba94d2031ced2e5d3b67d6ec55ded23a564b,valid
27,market,3,bank_0,bank,1,,7.4127338329999475,b05c35d54a881ac06fabb6b91515ae6d45d3a83265084caa06c926d71b376d6f,valid
27,market,3,bank_1,bank,1,,5.780148500009091,3330e9f131e210fa199875dd950e03ecedea5a79d550749bb272b7fca12a934b,valid
28,administered,1,firm_0,firm,1,,5.960693166998681,0cfbbb009463e2c560c70613dafaee30c2f1323fc27005e4480f263c8d100421,valid
28,administered,1,firm_1,firm,1,,5.774917667004047,ba25d6e21e6faa4730967b038ca77dc36443a8f950302a8e925a3e41624d39c0,valid
28,administered,1,firm_2,firm,1,,4.692264500001329,89f11d84c03849f5296065e0b4201b9922ecf9ea07a2a8b0061946df98c0aa8f,valid
28,administered,1,bank_0,bank,1,,6.387506125000073,a3aa3fb5774a3bfa727db4925d6451a6a6161ea04fdc4ac20a7682280930bf0e,valid
28,administered,1,bank_1,bank,1,,4.818203874994651,554ebfd4c45e21545090b04785628b29817d8ddc4cfeded3e7313b5f4b3b6897,valid
28,administered,2,firm_0,firm,1,,6.139422000007471,29b62df5a25bfeb141127a46388acfe5bf17b86f8a83b6899f4255a0f9bf3fc6,valid
28,administered,2,firm_1,firm,1,,7.419515000001411,479b41b1402203bf72606e60d5d90f5946c5a770f105b1aa92862c6a1e277c15,valid
28,administered,2,firm_2,firm,1,,6.049600749989622,d3231f2bab743fe06b45ccb2cfa8901947e7236eeac82a14b7ec9fe7c4e9b3e9,valid
28,administered,2,bank_0,bank,1,,7.605540666001616,58ad5a68636b7f8171f30c3c006fc71a23e054e9c82b2a4309fcd770a91409a5,valid
28,administered,2,bank_1,bank,1,,5.842612541993731,4c42cb1e852fe83c22fbcdc71302236754b29f42e3c43551c4efe764c7e052b1,valid
28,administered,3,firm_0,firm,1,,8.354456125001889,86aac473701d1dea0dadd03501eb101581a3c6f47b6ce8742a74bf5e4d2fb897,valid
28,administered,3,firm_1,firm,1,,5.814894458002527,87de3acd18d788e568d972e37e7152fdcd29602604b761aeef84237c8cee8a71,valid
28,administered,3,firm_2,firm,1,,6.326375165997888,e50ffbd380cd6fc066f4f3ae396d7ce980baa6009814321fc0524fc1e1253c8e,valid
28,administered,3,bank_0,bank,1,,10.00882016599644,c1564ace258b12e9099586e4c9c26cec9a253be46a44f5f36f24402d387fb453,valid
28,administered,3,bank_1,bank,1,,8.141741375002312,62f40f75ef0c2e8d1a0a104b6e82df10fb4d246bf57a6bc24d91e9540f4df786,valid
28,market,1,firm_0,firm,1,,5.704646792000858,4eecd1001d3a41e7ebca23ee461fe4538489ba1b5c96632892b84115afb75fbc,valid
28,market,1,firm_1,firm,1,,7.392057791992556,eb61a94ac0285fa6abe9620623c0ad0339d46f84a156efc2cf1a0ef9d7585682,valid
28,market,1,firm_2,firm,1,,5.467733375000535,b4916cf8e562f7db2eb5e8f07e21ed3629f560c07bfc5d5f548b91e420ab734c,valid
28,market,1,bank_0,bank,1,,6.094002541998634,f5a78ca4af70034c80dffc1426c2e7687844b48d12dd716559d08a25dabc4c93,valid
28,market,1,bank_1,bank,1,,4.313876207990688,3f5d12288993c97a90d86a4da53e9a56b823368120b5468b36af7518d7114c20,valid
28,market,2,firm_0,firm,1,,6.319711333999294,aef403455b508282a6b04ef197867104d3611847115329fb24446eeb40a0cf5c,valid
28,market,2,firm_1,firm,1,,5.657623999999487,9ce93633d11bc5ca231fa07baae816ffa3e8759d0d12dce9f183334b152f11a1,valid
28,market,2,firm_2,firm,1,,6.020854208007222,5503dce422ff6caec69c88fcac7af4907c7629340f94bd6b07e6995685b7c325,valid
28,market,2,bank_0,bank,1,,7.538552083991817,059e4118d6e4772d4ff2c234e98fd8ccf131bde27277c238ba78be1904976a7c,valid
28,market,2,bank_1,bank,1,,5.212100917007774,2bf12d4b3529fe511c8dc28730c7d4fcac35339bf6332d3509405cc8338ee826,valid
28,market,3,firm_0,firm,1,,5.676206917007221,e0d99396543450e92cc41dddf4b1fa5def9d3424f14907b20c3b96df26537a3f,valid
28,market,3,firm_1,firm,1,,6.0823155410034815,0d03c964e2e84c2527e02f00545b7fc1d8a69b6e61116948c86da2b03e4dba7b,valid
28,market,3,firm_2,firm,1,,6.487894207995851,8a9557021041a3029db04af94227eea5bdb854bf0eef5a48b31a92047116469d,valid
28,market,3,bank_0,bank,1,,6.873904374995618,111921a253ef08485e40ad2904897a6d9a7ead6634595a67456c28791a193c5b,valid
28,market,3,bank_1,bank,1,,5.233730916996137,08444bb1849a701260dec934398f3db9512569d258c063a6fb76ded93f0a9143,valid
29,administered,1,firm_0,firm,1,,6.892689749991405,8cd1f49c47884ecddc377681e09cc931a7265ee46efb50f314edfdb6ad117b12,valid
29,administered,1,firm_1,firm,1,,7.131306124996627,c79bf4b9cd1444fe43d573d981fd3711b03a352abe8294e4d301b9afa0544a57,valid
29,administered,1,firm_2,firm,1,,6.9565037909924285,9d67d81ef0e620d4d0f3a104ad3fd5f7a9a136bc3888d05ac20e60877085592e,valid
29,administered,1,bank_0,bank,1,,7.36546216699935,313e4181c493bceed5189e17d90426fb3ecca5a72867ec6e71a3ea3b677141c0,valid
29,administered,1,bank_1,bank,1,,5.289808083995013,566c9ed01abd6190024f10a4143668dd48e45c1cb3fd37e90980d07b9fd2a14d,valid
29,administered,2,firm_0,firm,1,,10.001489582995418,016f52c4dd1d3811ac285b3f89f2c19183c338e54b746ccbcabac73eeac97538,valid
29,administered,2,firm_1,firm,1,,5.018188750007539,1f262356194731ff8bbf5ba8c39ceae1d150237654b12fa770327f6ffd71b530,valid
29,administered,2,firm_2,firm,1,,5.771106540996698,45fed65ac6d931c7bfbc97f290a11fc2af462eaf484c230d7bed306a981540aa,valid
29,administered,2,bank_0,bank,1,,9.763206917006755,feafac56d7c9fc4151cd1a536e71217f427c8e242c03be9cea494f94720d8595,valid
29,administered,2,bank_1,bank,1,,8.853164125001058,04f8b03358b36f66b570b005d3503d1a91026af7efc238ff7fe4c6a5af584201,valid
29,administered,3,firm_0,firm,1,,6.268106165996869,25d2cda4e3994d04be5ee5a3cae35dd86fb7052ccd0d9c81d26f55c51de8e5eb,valid
29,administered,3,firm_1,firm,1,,5.846564791005221,4651738377416eee2da15455bccf62336a16f4e3c99a44935975f54551a1bf50,valid
29,administered,3,firm_2,firm,1,,5.970498709008098,35456e59b6008ac0554220d4fbf7ce15a99e692017581d57f52001727623eb61,valid
29,administered,3,bank_0,bank,1,,6.681488458008971,e2c1931aa025784af66733c931fbf72ec4fb0f165654610e649ce39827c66d5a,valid
29,administered,3,bank_1,bank,1,,5.739192209002795,3f41799959fb7dd4d24d99f6fbc457d9d7e3fd82ed92d7847bfe0277c6b5426b,valid
29,market,1,firm_0,firm,1,,7.116542332994868,c9c6329a1e0fc2a97848a23b35552797943bd86d730fb037673a32c39f5a70c7,valid
29,market,1,firm_1,firm,1,,10.307237375003751,f9d64c6e096220acef6f4e4858044531688a23bfe9d426f26258c276815cc4bb,valid
29,market,1,firm_2,firm,1,,5.7365380419942085,d53256d9475fabb15abd3b62f1eb41a66d6368df1076af62270df5872d1a0a42,valid
29,market,1,bank_0,bank,1,,9.045556291006505,66143fd141f831ff80ffdc5f7ea8deff1b2342ab31cd3f62f20454cfeea10e56,valid
29,market,1,bank_1,bank,1,,6.776171666992013,660e62aa0b1ad9239ad2609f0318c5622e54f37d307494709baedcc81aec88b4,valid
29,market,2,firm_0,firm,1,,6.148996833988349,4b9546d4ab24d39eb220da5d0a74a82f039bce3e9473c36bf98d3331e257ce0e,valid
29,market,2,firm_1,firm,1,,5.326989584005787,6816906150de14e6b6a5aae4914d85629bf55e592f792b9dc0babae699b64747,valid
29,market,2,firm_2,firm,1,,5.9966291669989005,8655d626be63dbb2b2ac9b92bac6ce137cf3da76f3fb02d9cbf7f4e70c826522,valid
29,market,2,bank_0,bank,1,,7.336155124998186,b4870dcdfe3a96a82adebc018d1db4e1c3ca72ddd902e468cc1ccdff9b53ebab,valid
29,market,2,bank_1,bank,1,,5.6962399579933845,34c7c2d8a5c5e6917669dfe3b13247823420d68923b2052695abadc3b037415b,valid
29,market,3,firm_0,firm,1,,9.09541245798755,380830bc318566c9007c055c58f7e497894f980285c58610dfe654e31ea04bbf,valid
29,market,3,firm_1,firm,1,,5.877029790994129,ece52caa9ec6f3aa488d0baae118ed547c9e59aa9eacc938a458d5c11a0161e2,valid
29,market,3,firm_2,firm,1,,5.644640667000203,f72b0f8d80a518deb5a334426f4b2667337fe8a1dc961e6514cf186c8c03b19e,valid
29,market,3,bank_0,bank,1,,7.691068667001673,4db6a145ff35cf4f869939ea12af8e90068263baee47f78f8c259c905b27d13c,valid
29,market,3,bank_1,bank,1,,7.17237012500118,4a7497bdf0ab3bc4b901af71adc337cd600213cafe08d1ff099c167af03b35ca,valid
